Date,KO_close,PEP_close,ko_return,pep_return,spread,spread_mean,spread_std,spread_zscore,position,position_change,strategy_return,cumulative_return,rolling_peak,drawdown
2016-05-17,32.9357795715332,75.59542083740234,-0.019254667306302178,-0.01704639065634321,6.220598092021024,6.025693999114594,0.15065393287073678,1.2937205766387843,0.0,0.0,-0.0,0.03154605131950183,1.0315460513195018,0.0
2016-05-18,32.737064361572266,74.51727294921875,-0.006051689085499673,-0.014364760237727377,6.402896919359112,6.04970665710385,0.17035042499080694,2.0733160030233075,-1.0,-1.0,-0.0,0.03154605131950183,1.0315460513195018,0.0
2016-05-19,32.61929702758789,74.82743072509766,-0.003603856118747243,0.004153588499078388,6.175520813069479,6.069557849802875,0.1598945677476563,0.6627052110602883,-1.0,0.0,0.005071721094097603,0.03677776518751208,1.036777765187512,0.0
2016-05-20,32.346981048583984,73.91912078857422,-0.008383351546163672,-0.012213005509783994,6.224198678997805,6.072376933781004,0.16219857290356368,0.9360239273317641,-1.0,0.0,0.004067314212289454,0.04099466612684499,1.040994666126845,0.0
2016-05-23,32.3617057800293,74.1554183959961,0.00045510834545181783,0.003191606191142545,6.155416586940831,6.076200806194544,0.163259439228406,0.48521409310650004,0.0,1.0,0.0006727951394815115,0.04169504227844145,1.0416950422784415,0.0
2016-05-24,32.656097412109375,74.65018463134766,0.009055785630327875,0.006649857915606163,6.274959403829023,6.090015869334794,0.16797465994150065,1.1010204429563242,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-05-25,32.66345977783203,74.65018463134766,0.00022542607667785133,0.0,6.282321769551679,6.099070504832783,0.17340405149295368,1.0567876767651097,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-05-26,32.89161682128906,75.24834442138672,0.006960802321632957,0.007980905066785447,6.299091044177953,6.115239822179075,0.17634751779552812,1.0425506652838177,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-05-27,32.957862854003906,75.29265594482422,0.0020120449057545453,0.0005886970939403783,6.349677525333284,6.127552975249861,0.183913511768805,1.2077663459694727,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-05-31,32.825382232666016,74.70930480957031,-0.004027797663911433,-0.007777952677568703,6.423351341287404,6.143058010969914,0.19535977740672764,1.43475455407556,0.0,0.0,-0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-01,32.89897918701172,75.56708526611328,0.0022395648589764545,0.011416161543560519,6.193811408341833,6.153934463814567,0.19160530321005975,0.20812025481126142,0.0,0.0,-0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-02,32.91370391845703,75.88701629638672,0.00044747398210208216,0.00422479817768261,6.095473530438547,6.160744349268182,0.18667977859646828,-0.34964054125394156,0.0,0.0,-0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-03,33.14922332763672,76.28131866455078,0.007130183805187017,0.005182461262734763,6.191647735813341,6.171897943978313,0.18117680888324533,0.10900838775538332,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-06,33.39209747314453,76.40782928466797,0.007299982060539645,0.0016571007274063998,6.389813430226138,6.193178782795595,0.18049136685698944,1.0894407353363555,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-07,33.355289459228516,76.2515640258789,-0.001102905127489567,-0.002047241378057707,6.408229062150678,6.222498839249323,0.16385445909524465,1.1335072840061933,0.0,0.0,-0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-08,33.524574279785156,76.76493835449219,0.0050623662376680645,0.006710076976725438,6.396089026493797,6.249276420971942,0.14416621944039976,1.0183564921916384,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-09,33.67912673950195,77.12202453613281,0.004599530378370337,0.0046408976542388816,6.4244483644489705,6.277053379069403,0.11820341044979277,1.246960513395457,0.0,0.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-10,33.848419189453125,76.86165618896484,0.005014036932566944,-0.0033817686923796517,6.685754160831195,6.3092382256743855,0.1369911118739264,2.748469809510844,-1.0,-1.0,0.0,0.04169504227844145,1.0416950422784415,0.0
2016-06-13,33.46275329589844,76.67562103271484,-0.01145931944570793,-0.0024233235167026644,6.3658325002701694,6.318037033507301,0.13454938981325262,0.35522618741865514,0.0,1.0,0.010602924616297176,0.05274005628489009,1.05274005628489,0.0
2016-06-14,33.40342330932617,76.80213165283203,-0.0017745893411119696,0.0016485861508451194,6.261794062602885,6.311046272809257,0.1336075882156348,-0.36863333036804924,0.0,0.0,-0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-15,33.381187438964844,76.5268325805664,-0.0006658980544720727,-0.0035909636443999435,6.336848009471844,6.316858768681798,0.13198443269223106,0.15145150365314342,0.0,0.0,0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-16,33.603660583496094,77.26339721679688,0.006642516005160217,0.009578895475536565,6.299021552382886,6.311665000332987,0.13045548087350523,-0.09691772139769532,0.0,0.0,0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-17,33.218017578125,76.93605041503906,-0.011542580121003098,-0.004245764800439946,6.029061866435434,6.304342053001284,0.14209166754329164,-1.9373422194653291,0.0,0.0,-0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-20,33.358917236328125,76.9062728881836,0.004232693167845916,-0.0003871174926115084,6.180484807995445,6.302156359451166,0.14371626090784576,-0.8466094976805709,0.0,0.0,0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-21,33.470184326171875,77.43450164794922,0.003329902394476518,0.006844993797888447,6.105077532864243,6.299639406747337,0.1468285271600024,-1.325095862816056,0.0,0.0,0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-22,33.269927978515625,77.1815414428711,-0.00600109714321223,-0.003272111039953898,5.994216517767779,6.285602262444275,0.1619530343773206,-1.7991990443205998,0.0,0.0,-0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-23,33.4330940246582,77.70233154296875,0.004892323216798214,0.006724935950707072,5.973336997621793,6.270153023847781,0.17637761166751845,-1.6828441173446824,0.0,0.0,0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-24,32.580204010009766,75.87212371826172,-0.02584138351561049,-0.023835923411581385,5.767236611771612,6.243560302227464,0.20888377877922165,-2.2803287705710242,1.0,1.0,-0.0,0.05274005628489009,1.05274005628489,0.0
2016-06-27,32.468955993652344,75.98375701904297,-0.003420432325705546,0.0014702535107436016,5.616537741691943,6.206903313045396,0.2496353084177419,-2.364912139614204,1.0,0.0,-0.00394001524389431,0.04859224441526955,1.05274005628489,-0.0039400152438942015
2016-06-28,32.765621185302734,75.99117279052734,0.009095398472527246,9.759203704911011e-05,5.910582223267291,6.181264857144391,0.2525499208458107,-1.0717985298532717,1.0,0.0,0.009060909756784396,0.058093444113580306,1.0580934441135803,0.0
2016-06-29,32.95844650268555,76.72030639648438,0.00586774000513365,0.009549238217239178,5.8457340415125,6.1638609888029245,0.2634001765866802,-1.2077704404489435,1.0,0.0,0.0024930695669155537,0.060731344678052857,1.0607313446780529,0.0
2016-06-30,33.618507385253906,78.81834411621094,0.01982915923994196,0.026979338859729408,5.764355061553822,6.1473050653586885,0.2779302806286225,-1.3778635524661462,1.0,0.0,0.010294746628029932,0.07165130511192275,1.0716513051119227,0.0
2016-07-01,33.46275329589844,78.58769989013672,-0.0046437520007683196,-0.0029305658826345193,5.690109908698986,6.122228174002971,0.2957722902722105,-1.4609829234046572,1.0,0.0,-0.003608099331268104,0.06778468075459587,1.0716513051119227,-0.0036080993312680443
2016-07-05,33.692665100097656,79.17545318603516,0.006847182489622643,0.007451119019030958,5.71231156602461,6.088353080792894,0.30223927637701675,-1.2441848037619219,1.0,0.0,0.00421398070816806,0.07228430479977299,1.072284304799773,0.0
2016-07-06,33.573997497558594,78.803466796875,-0.003528277487290353,-0.004709325480704972,5.725102771231281,6.054196766246924,0.3027870617927717,-1.0868826199742823,1.0,0.0,-0.0018640168287812993,0.07028554881038818,1.072284304799773,-0.0018640168287812342
2016-07-07,33.44050598144531,79.97154235839844,-0.003983964239010308,0.014713860090022547,5.178817063853412,5.993333168114905,0.34922710490356795,-2.332339308217228,1.0,0.0,-0.00918379563375291,0.0604562650603544,1.072284304799773,-0.01103069371292087
2016-07-08,33.65558624267578,80.55183410644531,0.006411133369990582,0.007230028281717785,5.188824065508012,5.931551953167857,0.3771268150836602,-1.9694380191317926,1.0,0.0,0.0038560643524697394,0.06454545266140665,1.072284304799773,-0.007217164425260658
2016-07-11,33.79649353027344,81.02799224853516,0.004178002903442465,0.005893799135499893,5.161458578935413,5.855337174073068,0.37065497095581623,-1.8720336957800274,1.0,0.0,0.0020951530196202934,0.06677583828107325,1.072284304799773,-0.005137132469479111
2016-07-12,33.803932189941406,80.938720703125,0.00022007730332291805,-0.0011023444610715949,5.2004455190437895,5.797067825011749,0.3777139201027398,-1.579561340513147,1.0,0.0,0.0006096423325831568,0.06742618999146632,1.072284304799773,-0.004530621950317393
2016-07-13,33.922576904296875,81.77197265625,0.003503645391179442,0.010242218506115987,5.0246216412636,5.735209203944785,0.39834269524351906,-1.7838599054685331,1.0,0.0,-0.00011592207881639185,0.06730245172853944,1.072284304799773,-0.0046460188300190275
2016-07-14,33.8854866027832,81.80915069580078,-0.0010939791905105873,0.00045455171634812023,4.974392738725562,5.667086440407471,0.40645575776700094,-1.7042290297164202,1.0,0.0,-0.0012546163224895599,0.06596339665156759,1.072284304799773,-0.005894806181449885
2016-07-15,33.84099578857422,81.58598327636719,-0.001313838222153334,-0.0027316304075603154,5.008768581311919,5.6025737918539225,0.40325792704747465,-1.4725196225890824,1.0,0.0,-0.0003484887173216695,0.06559192043475659,1.072284304799773,-0.006241240625326605
2016-07-18,33.84099578857422,81.25117492675781,0.0,-0.004112191899047674,5.127088788033291,5.557475137933816,0.4034873178856045,-1.0666663630368347,1.0,0.0,0.0014532355484590943,0.06714047649368315,1.072284304799773,-0.00479707506961069
2016-07-19,33.84099578857422,81.48925018310547,0.0,0.002925830211190671,5.042953749050053,5.5005985849865455,0.39102635954499165,-1.170368249519086,1.0,0.0,-0.0010339790982620601,0.0660370755460793,1.072284304799773,-0.005826094092517997
2016-07-20,33.751991271972656,81.03541564941406,-0.0026335444522714016,-0.005584822598672717,5.11433291435581,5.451061354061124,0.3727464418444665,-0.9033713052741047,1.0,0.0,-0.0006598858946276166,0.06533361271677629,1.072284304799773,-0.0064821354298332245
2016-07-21,33.70750045776367,80.7824478149414,-0.0013190381225486507,-0.0031265774387384446,5.159240128910394,5.4093125346182545,0.3550493742785573,-0.7043313517056471,1.0,0.0,-0.0002141155920516813,0.06510550817955685,1.072284304799773,-0.006694863095619619
2016-07-22,33.989322662353516,81.23632049560547,0.008326057846375582,0.0056027319880828964,5.280665170574014,5.374678943265865,0.33003811117618465,-0.2848573225583118,0.0,-1.0,0.0063460701674307955,0.07186474247018126,1.072284304799773,-0.0003912789991550314
2016-07-25,33.79649353027344,81.10980987548828,-0.00568938055339388,-0.0015585298576075912,5.132544489588955,5.342944337156733,0.32068707552796094,-0.656090823808185,0.0,0.0,-0.0,0.07186474247018126,1.072284304799773,-0.0003912789991550314
2016-07-26,33.28476333618164,80.49974060058594,-0.015257320596530363,-0.007549951980210469,4.836410838429913,5.303937991993631,0.3328708254967177,-1.4045302794742156,0.0,0.0,-0.0,0.07186474247018126,1.072284304799773,-0.0003912789991550314
2016-07-27,32.1871452331543,79.9640884399414,-0.03353257832238449,-0.006676322676505183,3.9280905066563427,5.204813406163084,0.4251118832372098,-3.0032632580970176,1.0,1.0,-0.0,0.07186474247018126,1.072284304799773,-0.0003912789991550314
2016-07-28,32.37255096435547,80.44764709472656,0.00574371478914456,0.006028986818192036,3.9426081460197793,5.109657111388448,0.4831350797999212,-2.415574886120822,1.0,0.0,0.0036130900078893365,0.07573748626100896,1.075737486261009,0.0
2016-07-29,32.357723236083984,81.03541564941406,-0.00045813890684046256,0.007279663146786987,3.720064878467138,5.007442602234113,0.5490830467119716,-2.344595651743525,1.0,0.0,-0.0030307487279357293,0.0724771962429307,1.075737486261009,-0.0030307487279356282
2016-08-01,32.22422790527344,81.0428466796875,-0.00413414331972069,9.16968157463534e-05,3.583943445173986,4.902134279057863,0.6098692695019741,-2.16143180154056,1.0,0.0,-0.004166548682990328,0.06800866779338754,1.075737486261009,-0.007184669648805153
2016-08-02,32.28355026245117,80.88662719726562,0.0018392316581212563,-0.001929476174375607,3.6984732709695933,4.801442364305113,0.6348023042407663,-1.7375001413309112,1.0,0.0,0.002521102406214713,0.07070122701561954,1.075737486261009,-0.004681680530529975
2016-08-03,32.36513137817383,80.38070678710938,0.0025238305548201923,-0.006274327942028252,3.958845051811828,4.713129478334141,0.6222769611441775,-1.2121361927579863,1.0,0.0,0.004741158109537973,0.07577759082097701,1.075777590820977,0.0
2016-08-04,32.26872253417969,80.66340637207031,-0.0029832327691770282,0.003510837742458957,3.7625310729199164,4.642315178787465,0.6466033849728823,-1.3606240337025848,1.0,0.0,-0.004223951669818508,0.07123355826987554,1.075777590820977,-0.004223951669818371
2016-08-05,32.24646759033203,80.84200286865234,-0.0006899133269993812,0.0022116481450419607,3.6771606947649857,4.566732010250314,0.6673757609256721,-1.332939203922336,1.0,0.0,-0.0014715027527756734,0.06965723514001576,1.075777590820977,-0.005689238866084301
2016-08-08,32.216800689697266,80.45512390136719,-0.000920428129717049,-0.0047971060234530145,3.784215591656288,4.497869860886358,0.6738034252119626,-1.0591431306624355,1.0,0.0,0.0007748538936300684,0.07048606321351358,1.075777590820977,-0.004918793301341373
2016-08-09,32.23905944824219,80.55927276611328,0.0006906667409949045,0.001293659218387459,3.769668472388034,4.4263310085535705,0.671232904109798,-0.9782931261935307,1.0,0.0,0.00023349168450305114,0.0707360128076504,1.075777590820977,-0.004686450114172014
2016-08-10,32.3428840637207,80.96104431152344,0.0032152858609688245,0.0049748834241403654,3.7315083005601473,4.3616753415183975,0.672846992397673,-0.9365681173853007,1.0,0.0,0.0014571778692004994,0.07229626562926983,1.075777590820977,-0.003236101236362865
2016-08-11,32.44671630859375,80.70807647705078,0.003205216058409245,-0.0031294540316879576,3.9247385741967626,4.309192633291958,0.6634098861954297,-0.5795121041984915,1.0,0.0,0.004311155167712678,0.0769191012161563,1.0769191012161563,0.0
2016-08-12,32.654380798339844,80.7898941040039,0.006379775559229698,0.0010132342054645484,4.103488974596399,4.2639286529561815,0.643758364065063,-0.2492234467396645,0.0,-1.0,0.0060217018111060295,0.08340398691836426,1.0834039869183643,0.0
2016-08-15,32.810123443603516,80.88662719726562,0.004758088093500737,0.0011966252616759188,4.225046452121937,4.218826536160614,0.6108602296303731,0.010182224442876326,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-16,32.50605392456055,80.3509521484375,-0.009310762752768398,-0.006644567871222304,4.110282792944087,4.172192988355315,0.5794260548747103,-0.10684744824706693,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-17,32.67662811279297,80.70061492919922,0.0052337391547918315,0.00434225306240377,4.157287265693711,4.124340705922211,0.5353677648912526,0.061540051404089496,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-18,32.70629119873047,80.55927276611328,0.0009073650514542315,-0.0017529740507744378,4.236900222876315,4.078223710620507,0.4782023087647599,0.3318187916442397,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-19,32.572792053222656,80.47743225097656,-0.00409011049072118,-0.0010164207243795144,4.132323255326302,4.020806614858121,0.3863457922405453,0.2886446357328218,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-22,32.43929672241211,80.32118225097656,-0.0041067906276901775,-0.0019434253169701766,4.054046177948752,3.9668816992761107,0.2849731463332548,0.30586909606812285,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-23,32.5208740234375,80.26165771484375,0.0025116111294814667,-0.0007413561607423054,4.1566592608727895,3.932894120398255,0.20517203015222021,1.0906220516925222,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-24,32.5208740234375,80.43280792236328,0.0,0.002130132752942624,4.096175321455679,3.9412983611382217,0.208382331790232,0.7432346062494576,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-25,32.38737487792969,80.26165771484375,-0.004113478209903277,-0.0021301327529425758,4.023160115364977,3.9453259596054813,0.20918588159624008,0.3720813047494631,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-26,32.127811431884766,79.9417495727539,-0.008046627822463551,-0.003993779816855718,3.8766511900573093,3.95315527518499,0.2031545475704763,-0.3765807167134213,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-29,32.29097366333008,80.3435287475586,0.005065683251083699,0.005013311522025247,3.8978259379924403,3.9688493998259124,0.184388246420416,-0.3851843228203089,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-30,32.06847381591797,79.76318359375,-0.006914314605259348,-0.007249511116798963,3.880418223582666,3.977946647456567,0.1745736319586258,-0.5586664078628741,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-08-31,32.20938491821289,79.98273468017578,0.0043844437509846365,0.002748755361460771,3.9437406696743977,3.9771914283496947,0.17469324654363666,-0.19148283827298004,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-01,32.15007019042969,80.3873291015625,-0.001843233274010831,0.00504577064139365,3.741443559185857,3.9761370526629918,0.17611488965885128,-1.3326158505493484,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-02,32.37995910644531,80.82189178466797,0.007125051424014985,0.005391301233315457,3.8177594040447396,3.983166988126979,0.1660724081108138,-0.9959967821498039,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-06,32.47638702392578,80.8593521118164,0.0029735868357334562,0.00046338495320733664,3.9009489609609496,3.989003656592213,0.16067581972418585,-0.5480270508805678,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-07,32.36513137817383,80.32736206054688,-0.0034316209019375947,-0.006600940848930657,3.9776969086479355,3.999405078405207,0.1522418072882217,-0.1425900686805043,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-08,32.357723236083984,80.08013916015625,-0.0002289188932208735,-0.0030824380936889596,4.0576565538746365,4.015712491070932,0.13892059574085497,0.30192832517035606,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-09,31.349082946777344,77.95975494384766,-0.031667717808270414,-0.02683514149274552,3.798353307969311,4.00939322775956,0.1459722045729931,-1.4457541448222684,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-12,32.03138732910156,79.43578338623047,0.021531261556489933,0.018756207824560438,3.9590339296163677,4.002170475510558,0.1446390229039868,-0.29823587734566276,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-13,31.61268424987793,78.36434936523438,-0.013157835745246973,-0.013579842649247845,3.918972228364563,3.986866764322689,0.13573438997988924,-0.5002014299263853,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-14,31.485572814941406,78.70899963378906,-0.00402900532592083,0.004388406102756368,3.670062483829298,3.96485574886695,0.14964807977586114,-1.9699101082966457,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-15,31.672489166259766,79.03120422363281,0.00591901939892577,0.004085262096538582,3.743112757072346,3.9441470234358817,0.15027333821610733,-1.3377906470303418,0.0,0.0,0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-16,31.50799560546875,78.88134002685547,-0.0052071120713487766,-0.0018980663313491668,3.631580727149707,3.9138810486495514,0.14916118385116806,-1.8925856862434232,0.0,0.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-19,31.47808837890625,79.17353820800781,-0.0009496456016383893,0.003697431136605412,3.4984115919822116,3.8821854654823467,0.16662876931563636,-2.303166944557886,1.0,1.0,-0.0,0.08340398691836426,1.0834039869183643,0.0
2016-09-20,31.657543182373047,79.64557647705078,0.005684754624515057,0.00594436834576853,3.5110495713204415,3.8550356351509314,0.18078793482895308,-1.9027047582347887,1.0,0.0,0.0035840337424943567,0.0872869433642327,1.0872869433642327,0.0
2016-09-21,31.79960823059082,80.2674560546875,0.004477518527062371,0.0077777614840321575,3.43334435315262,3.8188698897649225,0.18941582954301683,-2.035339588789482,1.0,0.0,0.0017288823365555297,0.0891667345553826,1.0891667345553826,0.0
2016-09-22,32.12112045288086,80.7844467163086,0.010059801892652886,0.006420196576895651,3.572153718636983,3.792668809623988,0.1852351858964453,-1.1904600625406156,1.0,0.0,0.007790924825947692,0.09765235070722666,1.0976523507072267,0.0
2016-09-23,31.956626892089844,80.42481231689453,-0.0051341980311092415,-0.004461716382440342,3.534753811670413,3.76824849443926,0.18544346223955982,-1.25911520389548,1.0,0.0,-0.0035574416410180587,0.0937475165274595,1.0976523507072267,-0.003557441641018011
2016-09-26,31.440715789794922,80.1925048828125,-0.016275839626215424,-0.0028926843022980993,3.10093941830036,3.729462905851412,0.23584786544881592,-2.6649530465538813,1.0,0.0,-0.015253574186817345,0.07706395764246055,1.0976523507072267,-0.018756752127848886
2016-09-27,31.8444766998291,80.53718566894531,0.012760216809123065,0.004288956362953846,3.382891233920674,3.703716170647824,0.244450837035392,-1.3124313281884998,1.0,0.0,0.01124451326088209,0.0891750175969892,1.0976523507072267,-0.0077231494149996305
