Date,KO_close,PEP_close
2017-01-13,30.824316024780273,76.64949035644531
2017-01-17,31.080678939819336,77.13255310058594
2017-01-18,31.133466720581055,77.54767608642578
2017-01-19,31.02035903930664,77.26087188720703
2017-01-20,31.156084060668945,77.92509460449219
2017-01-23,31.23902130126953,78.50630187988281
2017-01-24,31.593414306640625,79.03465270996094
2017-01-25,31.759292602539062,78.95917510986328
2017-01-26,31.525554656982422,78.60440063476562
2017-01-27,31.254100799560547,78.10623931884766
2017-01-30,31.201316833496094,78.2647476196289
2017-01-31,31.34457778930664,78.33270263671875
2017-02-01,31.110841751098633,77.75150299072266
2017-02-02,31.21640396118164,78.5213851928711
2017-02-03,31.321958541870117,79.3365707397461
2017-02-06,31.337047576904297,78.92896270751953
2017-02-07,31.593414306640625,79.7139663696289
2017-02-08,31.68389129638672,79.77434539794922
2017-02-09,31.103294372558594,79.98567199707031
2017-02-10,30.598108291625977,80.08382415771484
2017-02-13,30.62826919555664,80.40081024169922
2017-02-14,30.56040382385254,80.70271301269531
2017-02-15,30.49254608154297,80.55934143066406
2017-02-16,31.065601348876953,81.60847473144531
2017-02-17,31.088214874267578,81.63113403320312
2017-02-21,31.26164436340332,82.54443359375
2017-02-22,31.367210388183594,82.58219909667969
2017-02-23,31.412450790405273,82.68032836914062
2017-02-24,31.502931594848633,82.899169921875
2017-02-27,31.41998291015625,82.47650146484375
2017-02-28,31.638656616210938,83.31431579589844
2017-03-01,31.789445877075195,83.3926010131836
2017-03-02,32.02320861816406,83.68138885498047
2017-03-03,32.03074264526367,84.0234146118164
2017-03-06,31.804546356201172,83.31661224365234
2017-03-07,31.66128158569336,83.0810317993164
2017-03-08,31.66128158569336,83.06581115722656
2017-03-09,31.691431045532227,82.85302734375
2017-03-10,31.887483596801758,83.28619384765625
2017-03-13,31.971155166625977,83.1494369506836
2017-03-14,31.92551612854004,83.09622955322266
2017-03-15,32.039615631103516,84.44139099121094
2017-03-16,32.13850784301758,84.46417999267578
2017-03-17,31.971155166625977,84.65418243408203
2017-03-20,32.08526611328125,84.47178649902344
2017-03-21,32.328670501708984,84.94295501708984
2017-03-22,32.23738098144531,85.13297271728516
2017-03-23,32.07765197753906,84.95056915283203
2017-03-24,32.039615631103516,85.208984375
2017-03-27,32.191749572753906,84.98856353759766
2017-03-28,32.275428771972656,85.45974731445312
2017-03-29,32.267799377441406,85.44454956054688
2017-03-30,32.40473556518555,85.25458526611328
2017-03-31,32.28303527832031,85.01136016845703
2017-04-03,32.26020812988281,85.01136016845703
2017-04-04,32.4655876159668,85.17855072021484
2017-04-05,32.38190841674805,85.07215118408203
2017-04-06,32.45798873901367,84.79859161376953
2017-04-07,32.41233825683594,84.82138061523438
2017-04-10,32.47319793701172,85.13297271728516
2017-04-11,32.45039367675781,84.91258239746094
2017-04-12,32.663368225097656,86.34132385253906
2017-04-13,32.54926681518555,85.63455200195312
2017-04-17,32.76224899291992,86.12091827392578
2017-04-18,33.074127197265625,86.85050964355469
2017-04-19,32.88397216796875,86.34894561767578
2017-04-20,32.777462005615234,86.32613372802734
2017-04-21,32.76224899291992,86.20452117919922
2017-04-24,32.92198944091797,86.88093566894531
2017-04-25,32.792686462402344,86.75933837890625
2017-04-26,32.891563415527344,86.12854766845703
2017-04-27,32.71662139892578,85.60416412353516
2017-04-28,32.82310485839844,86.0905532836914
2017-05-01,32.876365661621094,85.33057403564453
2017-05-02,33.00566482543945,85.33815002441406
2017-05-03,32.952423095703125,84.9581527709961
2017-05-04,33.2110595703125,85.84735870361328
2017-05-05,33.2338752746582,86.0449447631836
2017-05-08,33.386009216308594,86.0449447631836
2017-05-09,33.09695053100586,85.66494750976562
2017-05-10,33.14259338378906,85.75613403320312
2017-05-11,33.21865463256836,85.90811920166016
2017-05-12,33.157798767089844,85.80937194824219
2017-05-15,33.26430130004883,86.59213256835938
2017-05-16,33.3555908203125,86.4781265258789
2017-05-17,33.416439056396484,86.44013214111328
2017-05-18,33.31755065917969,86.66053771972656
2017-05-19,33.39360809326172,86.40213012695312
2017-05-22,33.606605529785156,87.16970825195312
2017-05-23,33.76634979248047,87.4356918334961
2017-05-24,34.2531852722168,88.2032699584961
2017-05-25,34.54222869873047,89.32044982910156
2017-05-26,34.52701950073242,89.6092529296875
2017-05-30,34.55744552612305,89.68523406982422
2017-05-31,34.5878791809082,89.42890167236328
2017-06-01,34.83128356933594,89.70439147949219
2017-06-02,34.9073600769043,90.04107666015625
2017-06-05,34.98344039916992,90.20174407958984
2017-06-06,34.9758186340332,90.06401824951172
2017-06-07,34.61829376220703,89.56664276123047
2017-06-08,34.32925033569336,88.67899322509766
2017-06-09,34.473777770996094,88.7172622680664
2017-06-12,34.481388092041016,88.9391860961914
2017-06-13,34.535072326660156,89.00804901123047
2017-06-14,34.74213790893555,89.81149291992188
2017-06-15,34.70379638671875,89.68907928466797
2017-06-16,34.74980163574219,89.4212646484375
2017-06-19,34.803497314453125,89.75027465820312
2017-06-20,34.97990036010742,90.25531005859375
2017-06-21,34.680782318115234,89.84978485107422
2017-06-22,34.56574630737305,88.8779525756836
2017-06-23,34.70379638671875,89.4977798461914
2017-06-26,34.84185028076172,89.6202163696289
2017-06-27,34.55039596557617,88.7172622680664
2017-06-28,34.757484436035156,89.05394744873047
2017-06-29,34.38167953491211,88.13572692871094
2017-06-30,34.39700698852539,88.37293243408203
2017-07-03,34.327999114990234,88.33467864990234
2017-07-05,34.37400817871094,88.2275390625
2017-07-06,34.0518913269043,88.09745788574219
2017-07-07,34.04423522949219,88.38825225830078
2017-07-10,34.03654479980469,87.43938446044922
2017-07-11,33.99821472167969,87.0338363647461
2017-07-12,34.136260986328125,87.82198333740234
2017-07-13,34.07490539550781,87.24809265136719
2017-07-14,34.26664352416992,87.94440460205078
2017-07-17,34.304988861083984,87.94440460205078
2017-07-18,34.258968353271484,88.00563049316406
2017-07-19,34.38167953491211,88.25813293457031
2017-07-20,34.37400817871094,88.38825225830078
2017-07-21,34.535072326660156,89.2452621459961
2017-07-24,34.38934326171875,88.86263275146484
2017-07-25,34.696144104003906,89.1075210571289
2017-07-26,35.07958221435547,89.67377471923828
2017-07-27,35.37102127075195,89.7885513305664
2017-07-28,35.28665542602539,89.2299575805664
2017-07-31,35.15628433227539,89.2299575805664
2017-08-01,35.04891586303711,88.70195770263672
2017-08-02,34.96454620361328,88.4647445678711
2017-08-03,35.02589797973633,88.99272918701172
2017-08-04,34.895530700683594,89.04627990722656
2017-08-07,35.002891540527344,89.4977798461914
2017-08-08,34.97222137451172,89.30647277832031
2017-08-09,34.96454620361328,89.2452621459961
2017-08-10,35.07958221435547,89.05394744873047
2017-08-11,34.96454620361328,89.1534423828125
2017-08-14,35.125614166259766,90.171142578125
2017-08-15,35.424713134765625,91.03581237792969
2017-08-16,35.43238067626953,91.13528442382812
2017-08-17,35.17162322998047,90.59201049804688
2017-08-18,35.02589797973633,89.98748016357422
2017-08-21,35.033573150634766,90.49253845214844
2017-08-22,34.97222137451172,90.23236083984375
2017-08-23,34.926212310791016,89.75027465820312
2017-08-24,34.82649612426758,88.93152618408203
2017-08-25,34.94921875,88.64839172363281
2017-08-28,34.83417510986328,88.41118621826172
2017-08-29,34.857173919677734,88.64073944091797
2017-08-30,34.81116485595703,88.7293472290039
2017-08-31,34.933876037597656,89.1762924194336
2017-09-01,35.11026382446289,89.26103210449219
2017-09-05,35.2176399230957,89.28414154052734
2017-09-06,35.24831008911133,89.65401458740234
2017-09-07,35.493743896484375,90.1471939086914
2017-09-08,35.50907897949219,88.64459228515625
2017-09-11,35.67779541015625,89.14546966552734
2017-09-12,35.83119201660156,88.61376953125
2017-09-13,35.946224212646484,88.18994903564453
2017-09-14,35.644737243652344,87.9896469116211
2017-09-15,35.69886016845703,88.49822235107422
2017-09-18,35.644737243652344,88.6060791015625
2017-09-19,35.544246673583984,88.22078704833984
2017-09-20,35.3896369934082,87.51957702636719
2017-09-21,35.09589767456055,86.91856384277344
2017-09-22,35.165470123291016,86.18653106689453
2017-09-25,35.320072174072266,86.25588989257812
2017-09-26,35.22730255126953,86.15571594238281
2017-09-27,34.50838088989258,85.6086196899414
2017-09-28,34.71709442138672,86.02471160888672
2017-09-29,34.79439926147461,85.86290740966797
2017-10-02,34.63206481933594,84.08292388916016
2017-10-03,34.93354797363281,84.09062957763672
2017-10-04,35.17319869995117,84.25244903564453
2017-10-05,35.18865203857422,85.10775756835938
2017-10-06,35.165470123291016,85.06922149658203
2017-10-09,35.103614807128906,84.76871490478516
2017-10-10,35.45922088623047,85.36205291748047
2017-10-11,35.63701248168945,85.92455291748047
2017-10-12,35.644737243652344,86.64885711669922
2017-10-13,35.69886016845703,86.77986145019531
2017-10-16,36.03898620605469,87.51187896728516
2017-10-17,35.96168518066406,86.44853210449219
2017-10-18,35.868927001953125,86.26358032226562
2017-10-19,36.015804290771484,86.81837463378906
2017-10-20,35.853458404541016,86.00162506103516
2017-10-23,35.80708312988281,86.06324005126953
2017-10-24,35.69886016845703,85.33892059326172
2017-10-25,35.598365783691406,84.81493377685547
2017-10-26,35.737510681152344,85.32353210449219
2017-10-27,35.61383056640625,85.22332000732422
2017-10-30,35.451480865478516,84.4913101196289
2017-10-31,35.544246673583984,84.93822479248047
2017-11-01,35.40510559082031,84.86119079589844
2017-11-02,35.46694564819336,84.79952239990234
2017-11-03,35.53651428222656,84.9305419921875
2017-11-06,35.15001678466797,84.19080352783203
2017-11-07,35.51333236694336,85.12317657470703
2017-11-08,35.69886016845703,86.30211639404297
2017-11-09,35.737510681152344,85.90140533447266
2017-11-10,35.977149963378906,86.88004302978516
2017-11-13,36.11629867553711,87.87403106689453
2017-11-14,36.66514205932617,89.19939422607422
2017-11-15,36.18587112426758,88.69082641601562
2017-11-16,35.984867095947266,88.79100036621094
2017-11-17,35.335533142089844,88.3671875
2017-11-20,35.14227294921875,88.54443359375
2017-11-21,35.3896369934082,89.42286682128906
2017-11-22,35.4360237121582,88.67543029785156
2017-11-24,35.46694564819336,89.30728149414062
2017-11-27,35.4824104309082,89.26873779296875
2017-11-28,35.42829132080078,89.9776382446289
2017-11-29,35.17319869995117,90.03160858154297
2017-11-30,35.6719856262207,90.40790557861328
2017-12-01,35.82786178588867,90.60965728759766
2017-12-04,36.03050231933594,91.13724517822266
2017-12-05,36.05388259887695,91.23811340332031
2017-12-06,36.20195770263672,92.2545394897461
2017-12-07,35.679779052734375,90.57085418701172
2017-12-08,35.3134651184082,90.44670104980469
2017-12-11,35.32907485961914,91.08294677734375
2017-12-12,35.29788589477539,91.0906982421875
2017-12-13,35.773311614990234,91.40106964111328
2017-12-14,35.87462615966797,91.57173919677734
2017-12-15,35.99932861328125,92.50281524658203
2017-12-18,35.796688079833984,91.59503173828125
2017-12-19,35.95256805419922,92.02955627441406
2017-12-20,35.91359329223633,92.34765625
2017-12-21,35.539493560791016,91.75796508789062
2017-12-22,35.531700134277344,92.02177429199219
2017-12-26,35.703163146972656,92.24678802490234
2017-12-27,35.796688079833984,92.56491088867188
2017-12-28,35.63302993774414,92.60370635986328
2017-12-29,35.757720947265625,93.04597473144531
2018-01-02,35.492740631103516,91.602783203125
2018-01-03,35.414791107177734,91.36225891113281
2018-01-04,35.91359329223633,91.81228637695312
2018-01-05,35.90581130981445,92.07610321044922
2018-01-08,35.85125732421875,91.5484848022461
2018-01-09,36.03050231933594,91.61831665039062
2018-01-10,35.90581130981445,91.15278625488281
2018-01-11,35.88241195678711,90.68724822998047
2018-01-12,35.9681510925293,91.07518768310547
2018-01-16,36.264305114746094,91.44762420654297
2018-01-17,36.49033737182617,92.47178649902344
2018-01-18,36.53710174560547,92.3709487915039
2018-01-19,36.75532531738281,93.23994445800781
2018-01-22,36.92678451538086,94.27967071533203
2018-01-23,36.98133087158203,94.11670684814453
2018-01-24,37.277503967285156,93.99258422851562
2018-01-25,37.285301208496094,93.80636596679688
2018-01-26,37.82306671142578,94.47361755371094
2018-01-29,37.176177978515625,92.85199737548828
2018-01-30,36.950164794921875,93.02267456054688
2018-01-31,37.09044647216797,93.3408203125
2018-02-01,36.98133087158203,93.3408203125
2018-02-02,36.420188903808594,92.07610321044922
2018-02-05,34.98613739013672,88.80956268310547
2018-02-06,34.814674377441406,88.11125183105469
2018-02-07,34.72894287109375,88.06468963623047
2018-02-08,33.591064453125,85.46541595458984
2018-02-09,33.614437103271484,86.26459503173828
2018-02-12,34.26911544799805,86.8465347290039
2018-02-13,34.44057083129883,87.00946044921875
2018-02-14,34.37042999267578,84.65849304199219
2018-02-15,34.90040588378906,86.10166931152344
2018-02-16,35.056278228759766,86.17149353027344
2018-02-20,34.284706115722656,84.9455795288086
2018-02-21,33.77811050415039,83.7972412109375
2018-02-22,33.918392181396484,84.77489471435547
2018-02-23,34.32366943359375,85.10076141357422
2018-02-26,34.31587600708008,86.07838439941406
2018-02-27,33.99633026123047,86.0395736694336
2018-02-28,33.68458557128906,85.1395492553711
2018-03-01,33.848243713378906,84.51033020019531
2018-03-02,34.074283599853516,85.22943115234375
2018-03-05,34.20675277709961,85.53427124023438
2018-03-06,34.237937927246094,85.65153503417969
2018-03-07,34.1522102355957,85.854736328125
2018-03-08,34.64321517944336,87.60560607910156
2018-03-09,34.931575775146484,87.96515655517578
2018-03-12,34.705562591552734,88.12931060791016
2018-03-13,34.73673629760742,88.793701171875
2018-03-14,34.42223358154297,88.01988220214844
2018-03-15,34.33574676513672,87.5352554321289
2018-03-16,34.17063522338867,87.26167297363281
2018-03-19,34.013370513916016,86.2612075805664
2018-03-20,33.93475341796875,85.90162658691406
2018-03-21,33.8089599609375,84.99494171142578
2018-03-22,33.62025833129883,84.36962890625
2018-03-23,33.28217697143555,82.97052001953125
2018-03-26,33.565216064453125,83.48638153076172
2018-03-27,33.72246170043945,84.13513946533203
2018-03-28,34.0605583190918,85.33887481689453
2018-03-29,34.14704513549805,85.31543731689453
2018-04-02,33.549495697021484,83.6739730834961
2018-04-03,34.10773849487305,84.56507110595703
2018-04-04,34.783912658691406,86.12049865722656
2018-04-05,34.90971374511719,86.42533111572266
2018-04-06,34.53230667114258,85.43266296386719
2018-04-09,34.461551666259766,85.49518585205078
2018-04-10,34.587345123291016,85.51081848144531
2018-04-11,34.587345123291016,84.94803619384766
2018-04-12,34.61880111694336,84.65882873535156
2018-04-13,34.9962043762207,85.40140533447266
2018-04-16,35.12986373901367,85.91728210449219
2018-04-17,35.28711700439453,85.09656524658203
2018-04-18,34.9962043762207,83.6192626953125
2018-04-19,34.838951110839844,82.51717376708984
2018-04-20,34.390777587890625,80.1019287109375
2018-04-23,34.579490661621094,80.18008422851562
2018-04-24,33.8640022277832,79.28902435302734
2018-04-25,33.36079406738281,79.06233978271484
2018-04-26,33.61239242553711,80.71158599853516
2018-04-27,34.05270004272461,79.50005340576172
2018-04-30,33.97406005859375,78.89818572998047
2018-05-01,33.48659133911133,77.48342895507812
2018-05-02,33.069881439208984,75.99833679199219
2018-05-03,32.93621826171875,76.28754425048828
2018-05-04,33.30575180053711,77.37400817871094
2018-05-07,33.132774353027344,76.77997589111328
2018-05-08,32.873313903808594,75.6544189453125
2018-05-09,32.849727630615234,75.1619873046875
2018-05-10,33.16423034667969,76.02959442138672
2018-05-11,33.132774353027344,76.15465545654297
2018-05-14,33.05414581298828,75.93579864501953
2018-05-15,32.802555084228516,75.66221618652344
2018-05-16,32.668888092041016,75.96705627441406
2018-05-17,33.25858688354492,76.53765869140625
2018-05-18,33.16423034667969,76.21720123291016
2018-05-21,33.34506607055664,77.78047180175781
2018-05-22,33.21927261352539,78.1087646484375
2018-05-23,33.33720397949219,78.51519012451172
2018-05-24,33.27430725097656,78.30416107177734
2018-05-25,33.33720397949219,78.40576171875
2018-05-29,33.557350158691406,79.02326202392578
2018-05-30,33.911170959472656,79.59384155273438
2018-05-31,33.8089599609375,79.07955169677734
2018-06-01,33.9033088684082,79.07955169677734
2018-06-04,34.19422149658203,78.97700500488281
2018-06-05,33.895450592041016,79.0479736328125
2018-06-06,34.17063522338867,79.53707885742188
2018-06-07,34.154903411865234,79.79737854003906
2018-06-08,34.555904388427734,80.84651184082031
2018-06-11,34.69742965698242,81.41446685791016
2018-06-12,34.91758346557617,82.4162826538086
2018-06-13,34.73673629760742,83.03943634033203
2018-06-14,34.57014846801758,82.92899322509766
2018-06-15,34.998504638671875,84.88528442382812
2018-06-18,34.54635238647461,83.12619018554688
2018-06-19,34.586021423339844,83.583740234375
2018-06-20,34.31630325317383,83.46541595458984
2018-06-21,34.181461334228516,84.59339904785156
2018-06-22,34.30836868286133,85.48478698730469
2018-06-25,34.57014846801758,85.97386932373047
2018-06-26,34.3718376159668,85.23235321044922
2018-06-27,34.16559600830078,85.40589904785156
2018-06-28,34.48289489746094,85.72931671142578
2018-06-29,34.792274475097656,85.87921142578125
2018-07-02,34.70500564575195,86.39983367919922
2018-07-03,34.895389556884766,85.8239974975586
2018-07-05,35.426876068115234,86.4156265258789
2018-07-06,35.4109992980957,86.42346954345703
2018-07-09,35.22062301635742,85.00360870361328
2018-07-10,35.672794342041016,89.0502700805664
2018-07-11,35.52999496459961,88.77418518066406
2018-07-12,35.43478775024414,87.97747802734375
2018-07-13,35.49033737182617,88.89250946044922
2018-07-16,35.48239517211914,89.10548400878906
2018-07-17,35.8948860168457,90.62000274658203
2018-07-18,35.79176712036133,90.58059692382812
2018-07-19,35.78384017944336,91.32205963134766
2018-07-20,35.91869354248047,91.51140594482422
2018-07-23,35.65691375732422,90.23348999023438
2018-07-24,35.902828216552734,90.50959777832031
2018-07-25,36.56123352050781,90.88034057617188
2018-07-26,36.68021774291992,90.71467590332031
2018-07-27,36.65641403198242,90.146728515625
2018-07-30,36.67229080200195,90.06786346435547
2018-07-31,36.98957824707031,90.71467590332031
2018-08-01,36.7991943359375,89.61820983886719
2018-08-02,36.63261795043945,90.47013854980469
2018-08-03,36.98166275024414,91.74015808105469
2018-08-06,37.005462646484375,92.59208679199219
2018-08-07,36.88645935058594,90.09941864013672
2018-08-08,36.608829498291016,89.52354431152344
2018-08-09,36.76747512817383,89.689208984375
2018-08-10,36.55330276489258,89.03451538085938
