Date,US,EU,INDIA,JAPAN,VIX
2018-08-28,2897.52001953125,3447.570068359375,11738.5,22813.470703125,12.5
2018-08-29,2914.0400390625,3456.1298828125,11691.900390625,22848.220703125,12.25
2018-08-30,2901.1298828125,3430.989990234375,11676.7998046875,22869.5,13.529999732971191
2018-08-31,2901.52001953125,3392.89990234375,11680.5,22865.150390625,12.859999656677246
2018-09-04,2896.719970703125,3359.360107421875,11520.2998046875,22696.900390625,13.15999984741211
2018-09-05,2888.60009765625,3315.6201171875,11476.9501953125,22580.830078125,13.90999984741211
2018-09-06,2878.050048828125,3295.949951171875,11536.900390625,22487.939453125,14.649999618530273
2018-09-07,2871.679931640625,3293.360107421875,11589.099609375,22307.060546875,14.880000114440918
2018-09-10,2877.1298828125,3309.280029296875,11438.099609375,22373.08984375,14.15999984741211
2018-09-11,2887.889892578125,3311.659912109375,11287.5,22664.689453125,13.220000267028809
2018-09-12,2888.919921875,3326.60009765625,11369.900390625,22604.609375,13.140000343322754
2018-09-14,2904.97998046875,3344.6298828125,11515.2001953125,23094.669921875,12.069999694824219
2018-09-18,2904.31005859375,3358.4599609375,11278.900390625,23420.5390625,12.789999961853027
2018-09-19,2907.949951171875,3368.56005859375,11234.349609375,23672.51953125,11.75
2018-09-21,2929.669921875,3430.81005859375,11143.099609375,23869.9296875,11.680000305175781
2018-09-25,2915.56005859375,3419.780029296875,11067.4501953125,23940.259765625,12.420000076293945
2018-09-26,2905.969970703125,3433.14990234375,11053.7998046875,24033.7890625,12.890000343322754
2018-09-27,2914.0,3449.7900390625,10977.5498046875,23796.740234375,12.40999984741211
2018-09-28,2913.97998046875,3399.199951171875,10930.4501953125,24120.0390625,12.119999885559082
2018-10-01,2924.590087890625,3414.159912109375,11008.2998046875,24245.759765625,12.0
2018-10-03,2925.510009765625,3405.47998046875,10858.25,24110.9609375,11.609999656677246
2018-10-04,2901.610107421875,3375.080078125,10599.25,23975.619140625,14.220000267028809
2018-10-05,2885.570068359375,3345.510009765625,10316.4501953125,23783.720703125,14.819999694824219
2018-10-09,2880.340087890625,3321.7900390625,10301.0498046875,23469.390625,15.949999809265137
2018-10-10,2785.679931640625,3266.89990234375,10460.099609375,23506.0390625,22.959999084472656
2018-10-11,2728.3701171875,3209.18994140625,10234.650390625,22590.859375,24.979999542236328
2018-10-12,2767.1298828125,3194.409912109375,10472.5,22694.66015625,21.309999465942383
2018-10-15,2750.7900390625,3210.3701171875,10512.5,22271.30078125,21.299999237060547
2018-10-16,2809.919921875,3257.340087890625,10584.75,22549.240234375,17.6200008392334
2018-10-17,2809.2099609375,3243.080078125,10453.0498046875,22841.119140625,17.399999618530273
2018-10-19,2767.780029296875,3210.820068359375,10303.5498046875,22532.080078125,19.889999389648438
2018-10-22,2755.8798828125,3190.090087890625,10245.25,22614.8203125,19.639999389648438
2018-10-23,2740.68994140625,3140.93994140625,10146.7998046875,22010.779296875,20.709999084472656
2018-10-24,2656.10009765625,3130.330078125,10224.75,22091.1796875,25.229999542236328
2018-10-25,2705.570068359375,3164.39990234375,10124.900390625,21268.73046875,24.219999313354492
2018-10-26,2658.68994140625,3134.889892578125,10030.0,21184.599609375,24.15999984741211
2018-10-29,2641.25,3154.929931640625,10250.849609375,21149.80078125,24.700000762939453
2018-10-30,2682.6298828125,3147.1298828125,10198.400390625,21457.2890625,23.350000381469727
2018-10-31,2711.739990234375,3197.510009765625,10386.599609375,21920.4609375,21.229999542236328
2018-11-01,2740.3701171875,3204.2099609375,10380.4501953125,21687.650390625,19.34000015258789
2018-11-02,2723.06005859375,3214.409912109375,10553.0,22243.66015625,19.510000228881836
2018-11-05,2738.31005859375,3217.3701171875,10524.0,21898.990234375,19.959999084472656
2018-11-06,2755.449951171875,3207.419921875,10530.0,22147.75,19.90999984741211
2018-11-07,2813.889892578125,3246.159912109375,10598.400390625,22085.80078125,16.360000610351562
2018-11-09,2781.010009765625,3229.489990234375,10585.2001953125,22250.25,17.360000610351562
2018-11-12,2726.219970703125,3194.080078125,10482.2001953125,22269.880859375,20.450000762939453
2018-11-13,2722.179931640625,3224.820068359375,10582.5,21810.51953125,20.020000457763672
2018-11-14,2701.580078125,3205.360107421875,10576.2998046875,21846.48046875,21.25
2018-11-15,2730.199951171875,3190.31005859375,10616.7001953125,21803.619140625,19.979999542236328
2018-11-16,2736.27001953125,3180.739990234375,10682.2001953125,21680.33984375,18.139999389648438
2018-11-19,2690.72998046875,3160.330078125,10763.400390625,21821.16015625,20.100000381469727
2018-11-20,2641.889892578125,3116.070068359375,10656.2001953125,21583.119140625,22.479999542236328
2018-11-21,2649.929931640625,3153.909912109375,10600.0498046875,21507.5390625,20.799999237060547
2018-11-26,2673.449951171875,3172.7099609375,10628.599609375,21812.0,18.899999618530273
2018-11-27,2682.169921875,3166.419921875,10685.599609375,21952.400390625,19.020000457763672
2018-11-28,2743.7900390625,3168.2900390625,10728.849609375,22177.01953125,18.489999771118164
2018-11-29,2737.800048828125,3174.159912109375,10858.7001953125,22262.599609375,18.790000915527344
2018-11-30,2760.169921875,3173.1298828125,10876.75,22351.060546875,18.06999969482422
2018-12-03,2790.3701171875,3214.989990234375,10883.75,22574.759765625,16.440000534057617
2018-12-04,2700.06005859375,3189.25,10869.5,22036.05078125,20.739999771118164
2018-12-06,2695.949951171875,3045.93994140625,10601.150390625,21501.619140625,21.190000534057617
2018-12-07,2633.080078125,3058.530029296875,10693.7001953125,21678.6796875,23.229999542236328
2018-12-10,2637.719970703125,3016.989990234375,10488.4501953125,21219.5,22.639999389648438
2018-12-11,2636.780029296875,3055.320068359375,10549.150390625,21148.01953125,21.760000228881836
2018-12-12,2651.070068359375,3107.969970703125,10737.599609375,21602.75,21.459999084472656
2018-12-13,2650.5400390625,3112.169921875,10791.5498046875,21816.189453125,20.649999618530273
2018-12-14,2599.949951171875,3092.60009765625,10805.4501953125,21374.830078125,21.6299991607666
2018-12-17,2545.93994140625,3063.64990234375,10888.349609375,21506.880859375,24.520000457763672
2018-12-18,2546.159912109375,3040.1298828125,10908.7001953125,21115.44921875,25.579999923706055
2018-12-19,2506.9599609375,3051.3798828125,10967.2998046875,20987.919921875,25.579999923706055
2018-12-20,2467.419921875,3000.06005859375,10951.7001953125,20392.580078125,28.3799991607666
2018-12-21,2416.6201171875,3000.610107421875,10754.0,20166.189453125,30.110000610351562
2018-12-27,2488.830078125,2937.360107421875,10779.7998046875,20077.619140625,29.959999084472656
2018-12-28,2485.739990234375,2986.530029296875,10859.900390625,20014.76953125,28.34000015258789
2019-01-04,2531.93994140625,3041.85009765625,10727.349609375,19561.9609375,21.3799991607666
2019-01-07,2549.68994140625,3033.639892578125,10771.7998046875,20038.970703125,21.399999618530273
2019-01-08,2574.409912109375,3054.93994140625,10802.150390625,20204.0390625,20.469999313354492
2019-01-09,2584.9599609375,3070.239990234375,10855.150390625,20427.060546875,19.979999542236328
2019-01-10,2596.639892578125,3075.72998046875,10821.599609375,20163.80078125,19.5
2019-01-11,2596.260009765625,3070.0400390625,10794.9501953125,20359.69921875,18.190000534057617
2019-01-15,2610.300048828125,3068.050048828125,10886.7998046875,20555.2890625,18.600000381469727
2019-01-16,2616.10009765625,3077.219970703125,10890.2998046875,20442.75,19.040000915527344
2019-01-17,2635.9599609375,3069.35009765625,10905.2001953125,20402.26953125,18.059999465942383
2019-01-18,2670.7099609375,3134.919921875,10906.9501953125,20666.0703125,17.799999237060547
2019-01-22,2632.89990234375,3112.800048828125,10922.75,20622.91015625,20.799999237060547
2019-01-23,2638.699951171875,3112.1298828125,10831.5,20593.720703125,19.520000457763672
2019-01-24,2642.330078125,3126.31005859375,10849.7998046875,20574.630859375,18.889999389648438
2019-01-25,2664.760009765625,3163.239990234375,10780.5498046875,20773.560546875,17.420000076293945
2019-01-28,2643.85009765625,3137.27001953125,10661.5498046875,20649.0,18.8700008392334
2019-01-29,2640.0,3153.419921875,10652.2001953125,20664.640625,19.1299991607666
2019-01-30,2681.050048828125,3161.739990234375,10651.7998046875,20556.5390625,17.65999984741211
2019-01-31,2704.10009765625,3159.429931640625,10830.9501953125,20773.490234375,16.56999969482422
2019-02-01,2706.530029296875,3171.1201171875,10893.650390625,20788.390625,16.139999389648438
2019-02-04,2724.8701171875,3165.199951171875,10912.25,20883.76953125,15.729999542236328
2019-02-05,2737.699951171875,3215.0400390625,10934.349609375,20844.44921875,15.569999694824219
2019-02-06,2731.610107421875,3212.75,11062.4501953125,20874.060546875,15.380000114440918
2019-02-07,2706.050048828125,3150.760009765625,11069.400390625,20751.279296875,16.3700008392334
2019-02-08,2707.8798828125,3135.6201171875,10943.599609375,20333.169921875,15.720000267028809
2019-02-12,2744.72998046875,3190.75,10831.400390625,20864.2109375,15.430000305175781
2019-02-14,2745.72998046875,3182.659912109375,10746.0498046875,21139.7109375,16.219999313354492
2019-02-15,2775.60009765625,3241.25,10724.400390625,20900.630859375,14.90999984741211
2019-02-19,2779.760009765625,3239.409912109375,10604.349609375,21302.650390625,14.880000114440918
2019-02-20,2784.699951171875,3259.489990234375,10735.4501953125,21431.490234375,14.020000457763672
2019-02-21,2774.8798828125,3263.699951171875,10789.849609375,21464.23046875,14.460000038146973
2019-02-22,2792.669921875,3270.550048828125,10791.650390625,21425.509765625,13.510000228881836
2019-02-25,2796.110107421875,3280.010009765625,10880.099609375,21528.23046875,14.850000381469727
2019-02-26,2793.89990234375,3289.320068359375,10835.2998046875,21449.390625,15.170000076293945
2019-02-27,2792.3798828125,3282.77001953125,10806.650390625,21556.509765625,14.699999809265137
2019-02-28,2784.489990234375,3298.260009765625,10792.5,21385.16015625,14.779999732971191
2019-03-01,2803.68994140625,3312.10009765625,10863.5,21602.689453125,13.569999694824219
2019-03-05,2789.64990234375,3327.18994140625,10987.4501953125,21726.279296875,14.739999771118164
2019-03-06,2771.449951171875,3324.669921875,11053.0,21596.810546875,15.739999771118164
2019-03-07,2748.929931640625,3308.85009765625,11058.2001953125,21456.009765625,16.59000015258789
2019-03-08,2743.070068359375,3283.60009765625,11035.400390625,21025.560546875,16.049999237060547
2019-03-11,2783.300048828125,3304.43994140625,11168.0498046875,21125.08984375,14.329999923706055
2019-03-12,2791.52001953125,3303.949951171875,11301.2001953125,21503.689453125,13.770000457763672
2019-03-13,2810.919921875,3323.449951171875,11341.7001953125,21290.240234375,13.40999984741211
2019-03-14,2808.47998046875,3342.030029296875,11343.25,21287.01953125,13.5
2019-03-15,2822.47998046875,3386.080078125,11426.849609375,21450.849609375,12.880000114440918
2019-03-18,2832.93994140625,3387.93994140625,11462.2001953125,21584.5,13.100000381469727
2019-03-19,2832.570068359375,3409.0,11532.400390625,21566.849609375,13.5600004196167
2019-03-20,2824.22998046875,3372.3798828125,11521.0498046875,21608.919921875,13.90999984741211
2019-03-22,2800.7099609375,3305.72998046875,11456.900390625,21627.33984375,16.479999542236328
2019-03-25,2798.360107421875,3300.47998046875,11354.25,20977.109375,16.329999923706055
2019-03-26,2818.4599609375,3319.530029296875,11483.25,21428.390625,14.680000305175781
2019-03-27,2805.3701171875,3322.0400390625,11445.0498046875,21378.73046875,15.149999618530273
2019-03-28,2815.43994140625,3320.2900390625,11570.0,21033.759765625,14.430000305175781
2019-04-01,2867.18994140625,3385.3798828125,11669.150390625,21509.029296875,13.399999618530273
2019-04-02,2867.239990234375,3395.699951171875,11713.2001953125,21505.310546875,13.359999656677246
2019-04-03,2873.39990234375,3435.56005859375,11643.9501953125,21713.2109375,13.739999771118164
2019-04-04,2879.389892578125,3441.929931640625,11598.0,21724.94921875,13.579999923706055
2019-04-05,2892.739990234375,3447.469970703125,11665.9501953125,21807.5,12.819999694824219
2019-04-08,2895.77001953125,3438.06005859375,11604.5,21761.650390625,13.180000305175781
2019-04-09,2878.199951171875,3417.219970703125,11671.9501953125,21802.58984375,14.279999732971191
2019-04-10,2888.2099609375,3424.64990234375,11584.2998046875,21687.5703125,13.300000190734863
2019-04-11,2888.320068359375,3435.340087890625,11596.7001953125,21711.380859375,13.020000457763672
2019-04-12,2907.409912109375,3447.830078125,11643.4501953125,21870.560546875,12.010000228881836
2019-04-15,2905.580078125,3450.4599609375,11690.349609375,22169.109375,12.319999694824219
2019-04-16,2907.06005859375,3463.360107421875,11787.150390625,22221.66015625,12.180000305175781
2019-04-18,2905.030029296875,3499.22998046875,11752.7998046875,22090.119140625,12.09000015258789
2019-04-23,2933.679931640625,3503.85009765625,11575.9501953125,22259.740234375,12.279999732971191
2019-04-24,2927.25,3502.6298828125,11726.150390625,22200.0,13.140000343322754
2019-04-25,2926.169921875,3491.919921875,11641.7998046875,22307.580078125,13.25
2019-04-26,2939.8798828125,3500.409912109375,11754.650390625,22258.73046875,12.729999542236328
2019-05-07,2884.050048828125,3401.159912109375,11497.900390625,21923.720703125,19.31999969482422
2019-05-08,2879.419921875,3417.260009765625,11359.4501953125,21602.58984375,19.399999618530273
2019-05-09,2870.719970703125,3350.7099609375,11301.7998046875,21402.130859375,19.100000381469727
2019-05-10,2881.39990234375,3361.050048828125,11278.900390625,21344.919921875,16.040000915527344
2019-05-13,2811.8701171875,3320.780029296875,11148.2001953125,21191.279296875,20.549999237060547
2019-05-14,2834.409912109375,3364.3798828125,11222.0498046875,21067.23046875,18.059999465942383
2019-05-15,2850.9599609375,3385.780029296875,11157.0,21188.560546875,16.440000534057617
2019-05-16,2876.320068359375,3438.56005859375,11257.099609375,21062.98046875,15.289999961853027
2019-05-17,2859.530029296875,3425.639892578125,11407.150390625,21250.08984375,15.960000038146973
2019-05-20,2840.22998046875,3369.780029296875,11828.25,21301.73046875,16.309999465942383
2019-05-21,2864.360107421875,3386.510009765625,11709.099609375,21272.44921875,14.949999809265137
2019-05-22,2856.27001953125,3386.719970703125,11737.900390625,21283.369140625,14.75
2019-05-23,2822.239990234375,3327.199951171875,11657.0498046875,21151.140625,16.920000076293945
2019-05-24,2826.06005859375,3350.699951171875,11844.099609375,21117.220703125,15.850000381469727
2019-05-28,2802.389892578125,3348.860107421875,11928.75,21260.140625,17.5
2019-05-29,2783.02001953125,3297.81005859375,11861.099609375,21003.369140625,17.899999618530273
2019-05-31,2752.06005859375,3280.429931640625,11922.7998046875,20601.189453125,18.709999084472656
2019-06-03,2744.449951171875,3300.219970703125,12088.5498046875,20410.880859375,18.860000610351562
2019-06-04,2803.27001953125,3333.489990234375,12021.650390625,20408.5390625,16.969999313354492
2019-06-06,2843.489990234375,3338.409912109375,11843.75,20774.0390625,15.930000305175781
2019-06-07,2873.340087890625,3378.3798828125,11870.650390625,20884.7109375,16.299999237060547
2019-06-11,2885.719970703125,3401.10009765625,11965.599609375,21204.279296875,15.989999771118164
2019-06-12,2879.840087890625,3386.6298828125,11906.2001953125,21129.720703125,15.90999984741211
2019-06-13,2891.639892578125,3390.5,11914.0498046875,21032.0,15.819999694824219
2019-06-14,2886.97998046875,3379.18994140625,11823.2998046875,21116.890625,15.279999732971191
2019-06-17,2889.669921875,3383.2099609375,11672.150390625,21124.0,15.350000381469727
2019-06-18,2917.75,3452.889892578125,11691.5,20972.7109375,15.149999618530273
2019-06-19,2926.4599609375,3454.699951171875,11691.4501953125,21333.869140625,14.329999923706055
2019-06-20,2954.179931640625,3468.080078125,11831.75,21462.859375,14.75
2019-06-21,2950.4599609375,3466.919921875,11724.099609375,21258.640625,15.399999618530273
2019-06-24,2945.35009765625,3455.570068359375,11699.650390625,21285.990234375,15.260000228881836
2019-06-25,2917.3798828125,3444.360107421875,11796.4501953125,21193.810546875,16.280000686645508
2019-06-26,2913.780029296875,3442.949951171875,11847.5498046875,21086.58984375,16.209999084472656
2019-06-27,2924.919921875,3442.3798828125,11841.5498046875,21338.169921875,15.819999694824219
2019-06-28,2941.760009765625,3473.68994140625,11788.849609375,21275.919921875,15.079999923706055
2019-07-01,2964.330078125,3497.590087890625,11865.599609375,21729.970703125,14.0600004196167
2019-07-02,2973.010009765625,3507.97998046875,11910.2998046875,21754.26953125,12.930000305175781
2019-07-03,2995.820068359375,3540.6298828125,11916.75,21638.16015625,12.569999694824219
2019-07-05,2990.409912109375,3527.97998046875,11811.150390625,21746.380859375,13.279999732971191
2019-07-08,2975.949951171875,3523.760009765625,11558.599609375,21534.349609375,13.960000038146973
2019-07-09,2979.6298828125,3509.75,11555.900390625,21565.150390625,14.09000015258789
2019-07-10,2993.070068359375,3501.52001953125,11498.900390625,21533.48046875,13.029999732971191
2019-07-11,2999.909912109375,3496.72998046875,11582.900390625,21643.529296875,12.930000305175781
2019-07-12,3013.77001953125,3497.6298828125,11552.5,21685.900390625,12.390000343322754
2019-07-16,3004.0400390625,3521.360107421875,11662.599609375,21535.25,12.859999656677246
2019-07-17,2984.419921875,3501.580078125,11687.5,21469.1796875,13.970000267028809
2019-07-18,2995.110107421875,3482.830078125,11596.900390625,21046.240234375,13.529999732971191
2019-07-19,2976.610107421875,3480.179931640625,11419.25,21466.990234375,14.449999809265137
2019-07-22,2985.030029296875,3489.919921875,11346.2001953125,21416.7890625,13.529999732971191
2019-07-23,3005.469970703125,3532.8701171875,11331.0498046875,21620.880859375,12.609999656677246
2019-07-24,3019.56005859375,3532.89990234375,11271.2998046875,21709.5703125,12.069999694824219
2019-07-25,3003.669921875,3510.14990234375,11252.150390625,21756.55078125,12.739999771118164
2019-07-26,3025.860107421875,3524.469970703125,11284.2998046875,21658.150390625,12.15999984741211
2019-07-29,3020.969970703125,3523.580078125,11189.2001953125,21616.80078125,12.829999923706055
2019-07-30,3013.179931640625,3462.85009765625,11085.400390625,21709.310546875,13.9399995803833
2019-07-31,2980.3798828125,3466.85009765625,11118.0,21521.529296875,16.1200008392334
2019-08-02,2932.050048828125,3376.1201171875,10997.349609375,21087.16015625,17.610000610351562
2019-08-05,2844.739990234375,3310.929931640625,10862.599609375,20720.2890625,24.59000015258789
2019-08-06,2881.77001953125,3291.659912109375,10948.25,20585.310546875,20.170000076293945
2019-08-07,2883.97998046875,3309.989990234375,10855.5,20516.560546875,19.489999771118164
2019-08-08,2938.090087890625,3375.3798828125,11032.4501953125,20593.349609375,16.90999984741211
2019-08-09,2918.64990234375,3333.739990234375,11109.650390625,20684.8203125,17.969999313354492
2019-08-13,2926.320068359375,3357.159912109375,10925.849609375,20455.439453125,17.520000457763672
2019-08-14,2840.60009765625,3288.699951171875,11029.400390625,20655.130859375,22.100000381469727
2019-08-16,2888.679931640625,3329.080078125,11047.7998046875,20418.810546875,18.469999313354492
2019-08-19,2923.64990234375,3369.18994140625,11053.900390625,20563.16015625,16.8799991607666
2019-08-20,2900.510009765625,3350.22998046875,11017.0,20677.220703125,17.5
2019-08-21,2924.429931640625,3394.889892578125,10918.7001953125,20618.5703125,15.800000190734863
2019-08-22,2922.949951171875,3373.669921875,10741.349609375,20628.009765625,16.68000030517578
2019-08-23,2847.110107421875,3334.25,10829.349609375,20710.91015625,19.8700008392334
2019-08-26,2878.3798828125,3348.840087890625,11057.849609375,20261.0390625,19.31999969482422
2019-08-27,2869.159912109375,3370.469970703125,11105.349609375,20456.080078125,20.309999465942383
2019-08-28,2887.93994140625,3365.3798828125,11046.099609375,20479.419921875,19.350000381469727
2019-08-29,2924.580078125,3411.330078125,10948.2998046875,20460.9296875,17.8799991607666
2019-08-30,2926.4599609375,3426.760009765625,11023.25,20704.369140625,18.979999542236328
2019-09-03,2906.27001953125,3420.739990234375,10797.900390625,20625.16015625,19.65999984741211
2019-09-04,2937.780029296875,3450.830078125,10844.650390625,20649.140625,17.329999923706055
2019-09-05,2976.0,3484.699951171875,10847.900390625,21085.939453125,16.270000457763672
2019-09-06,2978.7099609375,3495.18994140625,10946.2001953125,21199.5703125,15.0
2019-09-09,2978.429931640625,3495.02001953125,11003.0498046875,21318.419921875,15.270000457763672
2019-09-11,3000.929931640625,3516.820068359375,11035.7001953125,21597.759765625,14.609999656677246
2019-09-12,3009.570068359375,3538.860107421875,10982.7998046875,21759.609375,14.220000267028809
2019-09-13,3007.389892578125,3550.110107421875,11075.900390625,21988.2890625,13.739999771118164
2019-09-17,3005.699951171875,3521.260009765625,10817.599609375,22001.3203125,14.4399995803833
2019-09-18,3006.72998046875,3528.0400390625,10840.650390625,21960.7109375,13.949999809265137
2019-09-19,3006.7900390625,3552.64990234375,10704.7998046875,22044.44921875,14.050000190734863
2019-09-20,2992.070068359375,3571.389892578125,11274.2001953125,22079.08984375,15.319999694824219
2019-09-24,2966.60009765625,3532.050048828125,11588.2001953125,22098.83984375,17.049999237060547
2019-09-25,2984.8701171875,3513.030029296875,11440.2001953125,22020.150390625,15.960000038146973
2019-09-26,2977.6201171875,3532.179931640625,11571.2001953125,22048.240234375,16.06999969482422
2019-09-27,2961.7900390625,3545.8798828125,11512.400390625,21878.900390625,17.219999313354492
2019-09-30,2976.739990234375,3569.449951171875,11474.4501953125,21755.83984375,16.239999771118164
2019-10-01,2940.25,3518.25,11359.900390625,21885.240234375,18.559999465942383
2019-10-03,2910.6298828125,3417.3701171875,11314.0,21341.740234375,19.1200008392334
2019-10-04,2952.010009765625,3446.7099609375,11174.75,21410.19921875,17.040000915527344
2019-10-07,2938.7900390625,3471.239990234375,11126.400390625,21375.25,17.860000610351562
2019-10-09,2919.39990234375,3462.110107421875,11313.2998046875,21456.380859375,18.639999389648438
2019-10-10,2938.1298828125,3493.9599609375,11234.5498046875,21551.98046875,17.56999969482422
2019-10-11,2970.27001953125,3569.919921875,11305.0498046875,21798.869140625,15.579999923706055
2019-10-15,2995.679931640625,3598.64990234375,11428.2998046875,22207.2109375,13.539999961853027
2019-10-16,2989.68994140625,3599.25,11464.0,22472.919921875,13.680000305175781
2019-10-17,2997.949951171875,3588.6201171875,11586.349609375,22451.859375,13.789999961853027
2019-10-18,2986.199951171875,3579.409912109375,11661.849609375,22492.6796875,14.25
2019-10-23,3004.52001953125,3606.889892578125,11604.099609375,22625.380859375,14.010000228881836
2019-10-24,3010.2900390625,3621.3701171875,11582.599609375,22750.599609375,13.710000038146973
2019-10-25,3022.550048828125,3624.679931640625,11583.900390625,22799.810546875,12.649999618530273
2019-10-29,3036.889892578125,3622.090087890625,11786.849609375,22974.130859375,13.199999809265137
2019-10-30,3046.77001953125,3620.2900390625,11844.099609375,22843.119140625,12.329999923706055
2019-10-31,3037.56005859375,3604.409912109375,11877.4501953125,22927.0390625,13.220000267028809
2019-11-01,3066.909912109375,3623.739990234375,11890.599609375,22850.76953125,12.300000190734863
2019-11-05,3074.6201171875,3676.52001953125,11917.2001953125,23251.990234375,13.100000381469727
2019-11-06,3076.780029296875,3688.739990234375,11966.0498046875,23303.8203125,12.619999885559082
2019-11-07,3085.179931640625,3706.679931640625,12012.0498046875,23330.3203125,12.729999542236328
2019-11-08,3093.080078125,3699.64990234375,11908.150390625,23391.869140625,12.069999694824219
2019-11-11,3087.010009765625,3696.820068359375,11913.4501953125,23331.83984375,12.6899995803833
2019-11-13,3094.0400390625,3699.5,11840.4501953125,23319.869140625,13.0
2019-11-14,3096.6298828125,3688.81005859375,11872.099609375,23141.55078125,13.050000190734863
2019-11-15,3120.4599609375,3711.610107421875,11895.4501953125,23303.3203125,12.050000190734863
2019-11-18,3122.030029296875,3704.919921875,11884.5,23416.759765625,12.460000038146973
2019-11-19,3120.179931640625,3696.56005859375,11940.099609375,23292.650390625,12.859999656677246
2019-11-20,3108.4599609375,3683.8798828125,11999.099609375,23148.5703125,12.779999732971191
2019-11-21,3103.5400390625,3679.659912109375,11968.400390625,23038.580078125,13.130000114440918
2019-11-22,3110.2900390625,3687.320068359375,11914.400390625,23112.880859375,12.34000015258789
2019-11-25,3133.639892578125,3707.679931640625,12073.75,23292.810546875,11.869999885559082
2019-11-26,3140.52001953125,3705.550048828125,12037.7001953125,23373.3203125,11.539999961853027
2019-11-27,3153.6298828125,3712.85009765625,12100.7001953125,23437.76953125,11.75
2019-11-29,3140.97998046875,3703.580078125,12056.0498046875,23293.91015625,12.619999885559082
2019-12-02,3113.8701171875,3626.659912109375,12048.2001953125,23529.5,14.90999984741211
2019-12-03,3093.199951171875,3610.989990234375,11994.2001953125,23379.810546875,15.960000038146973
2019-12-04,3112.760009765625,3660.02001953125,12043.2001953125,23135.23046875,14.800000190734863
2019-12-05,3117.429931640625,3648.1298828125,12018.400390625,23300.08984375,14.520000457763672
2019-12-06,3145.909912109375,3692.340087890625,11921.5,23354.400390625,13.619999885559082
2019-12-09,3135.9599609375,3672.179931640625,11937.5,23430.69921875,15.859999656677246
2019-12-10,3132.52001953125,3671.780029296875,11856.7998046875,23410.189453125,15.680000305175781
2019-12-11,3141.6298828125,3687.449951171875,11910.150390625,23391.859375,14.989999771118164
2019-12-12,3168.570068359375,3706.35009765625,11971.7998046875,23424.810546875,13.9399995803833
2019-12-13,3168.800048828125,3731.070068359375,12086.7001953125,24023.099609375,12.630000114440918
2019-12-16,3191.449951171875,3772.739990234375,12053.9501953125,23952.349609375,12.140000343322754
2019-12-17,3192.52001953125,3745.280029296875,12165.0,24066.119140625,12.289999961853027
2019-12-18,3191.139892578125,3739.0,12221.650390625,23934.4296875,12.579999923706055
2019-12-19,3205.3701171875,3739.169921875,12259.7001953125,23864.849609375,12.5
2019-12-20,3221.219970703125,3776.56005859375,12271.7998046875,23816.630859375,12.510000228881836
2019-12-23,3224.010009765625,3776.659912109375,12262.75,23821.109375,12.609999656677246
2019-12-27,3240.02001953125,3782.27001953125,12245.7998046875,23837.720703125,13.430000305175781
2019-12-30,3221.2900390625,3748.469970703125,12255.849609375,23656.619140625,14.819999694824219
2020-01-06,3246.280029296875,3752.52001953125,11993.0498046875,23204.859375,13.850000381469727
2020-01-07,3237.179931640625,3759.25,12052.9501953125,23575.720703125,13.789999961853027
2020-01-08,3253.050048828125,3772.56005859375,12025.349609375,23204.759765625,13.449999809265137
2020-01-09,3274.699951171875,3795.8798828125,12215.900390625,23739.869140625,12.539999961853027
2020-01-10,3265.35009765625,3789.52001953125,12256.7998046875,23850.5703125,12.5600004196167
2020-01-14,3283.14990234375,3774.8798828125,12362.2998046875,24025.169921875,12.390000343322754
2020-01-15,3289.2900390625,3768.9599609375,12343.2998046875,23916.580078125,12.420000076293945
2020-01-16,3316.81005859375,3774.139892578125,12355.5,23933.130859375,12.319999694824219
2020-01-17,3329.6201171875,3808.260009765625,12352.349609375,24041.259765625,12.100000381469727
2020-01-21,3320.7900390625,3789.1201171875,12169.849609375,23864.560546875,12.850000381469727
2020-01-22,3321.75,3769.7900390625,12106.900390625,24031.349609375,12.90999984741211
2020-01-23,3325.5400390625,3736.85009765625,12180.349609375,23795.439453125,12.979999542236328
2020-01-24,3295.469970703125,3779.159912109375,12248.25,23827.1796875,14.5600004196167
2020-01-27,3243.6298828125,3677.840087890625,12119.0,23343.509765625,18.229999542236328
2020-01-28,3276.239990234375,3719.219970703125,12055.7998046875,23215.7109375,16.280000686645508
2020-01-29,3273.39990234375,3736.360107421875,12129.5,23379.400390625,16.389999389648438
2020-01-30,3283.659912109375,3690.780029296875,12035.7998046875,22977.75,15.489999771118164
2020-01-31,3225.52001953125,3640.909912109375,11962.099609375,23205.1796875,18.84000015258789
2020-02-03,3248.919921875,3661.27001953125,11707.900390625,22971.939453125,17.969999313354492
2020-02-04,3297.590087890625,3732.280029296875,11979.650390625,23084.58984375,16.049999237060547
2020-02-05,3334.68994140625,3777.840087890625,12089.150390625,23319.560546875,15.149999618530273
2020-02-06,3345.780029296875,3805.52001953125,12137.9501953125,23873.58984375,14.960000038146973
2020-02-07,3327.7099609375,3798.489990234375,12098.349609375,23827.98046875,15.470000267028809
2020-02-10,3352.090087890625,3793.179931640625,12031.5,23685.98046875,15.039999961853027
2020-02-12,3379.449951171875,3854.429931640625,12201.2001953125,23861.2109375,13.739999771118164
2020-02-13,3373.93994140625,3846.739990234375,12174.650390625,23827.73046875,14.149999618530273
